lipid_id,lipids,160_Plasma,163_Plasma,167_Plasma,168_Plasma,158_Plasma,161_Plasma,162_Plasma,164_Plasma,170_Plasma
7179_p,LPC 18:0/0:0,23108665344,26219634688,28423856128,26632998912,21867876352,22345160704,14540913664,17143766016,16720812032
7180_p,LPC 18:0/0:0,58829432,48675100,80903256,70128656,45719048,46315972,38665472,28428962,39518296
7182_p,LPC 18:0/0:0,13538377,13564559,26177434,18405454,10072381,13287087,10693766,8276300.5,13662699
7183_p,LPC 18:0/0:0,20355070,22697506,31231778,23714890,13908322,20185538,19146944,14083458,9596293
7235_p,LPE 22:6,224152944,214584176,270319520,202319968,167246240,204430912,213636864,106565968,115736536
7236_p,LPE 22:6,224279200,209725200,242287040,183486448,163331984,199086592,201823792,97280088,146728336
7237_p,LPE 22:6,183887440,214677776,271993408,180476224,167262720,208313408,211473472,94309928,151104720
7238_p,LPE 22:6,224454144,192630944,263397056,189897808,147893584,205699264,201831920,85701888,137932352
7239_p,LPE 22:6,199887792,156283072,248033600,169791616,152769664,153664864,195624144,95449560,137692768
7240_p,LPE 22:6,209421216,202359952,253533600,186725712,156580176,197224944,194484832,95559320,141111568
7241_p,LPE 22:6,200352640,146311216,193304496,177352448,142576448,186685824,147791424,92508904,133294064
7283_p,DG 28:3,221988784,196811168,215054784,164936688,196283472,251877936,182929824,184491600,177441872
7284_p,DG 28:3,170537808,190352320,261066784,170431728,183496512,241257904,170108304,180072128,125795536
7285_p,DG 28:3,220020352,200165248,272009536,175743264,202242352,240849376,206441760,182206160,162928192
7286_p,DG 28:3,164335120,161685584,266400304,161601136,160337440,218700592,199870496,141771216,156868032
7292_p,LPC 17:1,3455925.5,10804912,11122711,9672827,12507135,6843886.5,12178060,4010165.5,3670008
7293_p,LPC 17:1,3540069.25,9099971,14540500,10723038,9695872,8854593,9475133,4115272,5387642
7314_p,DG 28:2,101535184,77961080,69005840,75990136,81722288,94961360,86592432,100124568,96547784
7325_p,LPC 17:0,6812676,17919906,19625428,14469511,12476242,12754806,13709263,5538111.5,7903452
7326_p,LPC 17:0,6929959,16514632,18694312,13740587,11504396,12061543,12283208,5962509,7961687
7327_p,LPC 17:0,51135.04688,6759326,9411833,1169925.75,5469594.5,1262400.25,13380578,1779267.75,3359675.5
7328_p,LPC 17:0,51135.04688,6388903.5,6782334.5,661025.375,7177652,2644430.25,13178776,1759492.125,3033947.25
7410_p,LPC 19:1/0:0,32435288,35669936,44529112,31363254,30738764,34405548,35178216,19000792,23434650
7411_p,LPC 19:1/0:0,26411042,31616056,41765112,29958104,26821136,33195394,28093404,18443924,23758368
7412_p,LPC 19:1/0:0,31905348,37584820,44139388,30547578,30758644,33906160,33104220,22033042,24173354
7449_p,LPC 19:0/0:0,251359392,333348416,298440992,264548608,178656144,232319360,206535952,114719312,111833384
7450_p,LPC 19:0/0:0,182906864,333921472,394015936,307932416,173759984,222939808,212045888,88332344,144654384
7454_p,Cer 34:1;O2|Cer 18:1;O2/16:0,16180208,10031862,9783713,13309168,19395476,9102136,9827603,5115580.5,9453065
7480_p,LPC 18:3,38851896,49805736,54692032,54847040,62461528,56781732,50665520,25293488,28727136
7481_p,LPC 18:3,36933536,48855972,56647456,52275148,60337992,61759712,50925292,25858046,30665630
7482_p,LPC 18:3,31779408,50321004,44858300,42512160,59898808,60258176,49499312,19022014,30916358
7500_p,MG 30:2,0,0,9013676,53957.50781,0,0,1946.00647,0,2752.247559
7515_p,LPC 18:2,6035979.5,18525080,14801691,13641571,24285904,16224862,21546306,8020817,7660634.5
7516_p,LPC 18:2,3004705.5,17604250,14021281,13614112,17705134,12791042,17031908,4283978.5,6521571.5
7518_p,LPC 18:2,1893224448,2530160384,2911986432,2607647488,3263994368,2790643200,3052076544,1736619008,1862776064
7519_p,LPC 18:2,1863380992,2284499968,2364354048,2755974144,3475223552,3016887808,2562756608,1665460736,1892666880
7520_p,LPC 18:2,1785800832,2698431488,2932405504,2704084480,2954712576,2758934784,2915444480,1637496064,1898008320
7522_p,LPC 18:2,1919461376,2653470208,2904110080,2601856000,3360150784,2784327936,2350689024,1437440128,1873954432
7523_p,LPC 18:2,1807949184,2738687744,2902012416,2611532544,3449625088,2292559104,2956647424,1655372928,1865451136
7556_p,LPC 20:4/0:0,21031716,33104014,41563868,23557848,25561888,22352770,24442478,13841795,10048682
7558_p,LPC 20:4/0:0,6091861504,7386267136,9639905280,7158212608,6481211904,5736666112,5861641728,4490415616,3881656320
7559_p,LPC 20:4/0:0,5879360512,6543974912,7159987712,6001891840,5392722432,4988390912,4136793088,3983816192,3095803648
7560_p,LPC 20:4/0:0,19763928,23531068,33339998,21434110,19525530,16909588,17194262,10244188,9779253
7561_p,LPC 20:4/0:0,6424238592,6961150464,8228184064,7113956352,5328538624,5266159616,5848071168,4482351104,3230809856
7562_p,LPC 20:4/0:0,5888033792,5504273920,9142771712,6865932288,6100734976,5468349440,4503015936,4182607616,3726418688
7563_p,LPC 20:4/0:0,121072656,149140928,202631136,148085392,134657312,136404336,131194200,81886888,75047808
7564_p,LPC 20:4/0:0,72972184,94181800,139564160,82128688,91393520,78488768,70264520,44957668,45157812
7565_p,LPC 20:4/0:0,59327148,83584624,128862976,81331176,88303888,70487048,76775240,44448540,38908308
7607_p,LPC 20:3/0:0,254445632,254490000,317611008,257217328,228736976,194422688,214053632,162516864,126604528
7608_p,LPC 20:3/0:0,225136928,226024496,281391104,219920848,184932160,164676912,178977120,142161248,116264720
7609_p,LPC 18:0,573744192,1416928384,1590886912,1317046016,1370646016,1004507904,1489335936,540497856,932071872
7610_p,LPC 18:0,760583296,1826835200,1670223232,1473691520,1393390080,1209584768,1508882944,709559040,954647232
7611_p,LPC 18:0,472304384,1055643264,1432185600,1212486912,944902848,1019104704,835506624,445761728,663589568
7612_p,LPC 18:0,16011744,37362520,42751520,31684586,26773184,25850024,27551600,10817666,14194102
7613_p,LPC 20:3/0:0,870239872,1363669248,1414210944,1183125888,1769973888,1206189952,1429020672,860005632,1017874176
7614_p,LPC 20:3/0:0,748701888,910559488,1067251072,755979648,1450494208,939973824,1096958464,694794432,656079616
7615_p,LPC 20:3/0:0,717989952,876335744,995779904,738515904,1139711872,910836032,894164160,608679424,665612864
7652_p,DG 30:8,158959776,459400768,448705184,400540544,381005408,310444672,318603520,148050560,234650944
7654_p,DG 30:8,248558928,288586080,369460256,279939840,354428352,284715520,281388960,190926992,246270672
7678_p,LPC 20:2/0:0,23353814,77081440,65261340,56588452,48526612,40847944,48339336,22255730,38244316
7682_p,LPC 20:2/0:0,304953792,342551712,344617056,311158528,418286880,406561632,373731744,259194112,223960640
7683_p,LPC 20:2/0:0,341983648,367905120,405980096,345974272,428952928,416402112,377141536,269195808,280606208
7684_p,LPC 20:2/0:0,337799200,300148192,397774464,311023584,343057472,350256064,387860448,222035040,258166384
7720_p,LPC 20:1/0:0,311913440,389233728,436085824,362817184,274327264,357761408,328355456,186858496,200331712
7775_p,LPC 20:0/0:0,431853440,517043392,685191872,579502528,505524192,428546752,359954464,171545952,242143072
7776_p,LPC 20:0/0:0,480472704,497069760,722444480,492068032,496105696,408496928,415504064,186561840,212373248
7780_p,CAR 27:1,0,30717.69922,4021055.25,8927.626953,76032.20313,0,43612.46875,0,15344.95605
7806_p,DG 30:5,6292450.5,6273952.5,4391389,5103560.5,4687699,6994048.5,8006936,7859777,7037029.5
7938_p,LPC 19:0,5154319,21613678,17342660,17306846,9277253,10035803,12052245,2746190.5,4799216
7939_p,LPC 19:0,4934629,25237124,18142514,16474132,9951038,9595353,13306168,2942960.5,5040536.5
8047_p,LPC 20:4,370451104,578159616,738206080,553158912,473216928,425245888,458585120,302034784,271225312
8048_p,LPC 20:4,360623104,572032704,667335104,465274400,458452960,372197056,416141952,300445248,238888368
8049_p,LPC 20:4,365685824,632149888,94077032,575728320,521759936,446134496,416163712,283769216,286566304
8050_p,LPC 21:0/0:0,11738262,12430656,14387671,11923266,10278126,10506318,10635085,6262126,6917063
8055_p,Cer 36:1;O2|Cer 18:1;O2/18:0,9089302,8393816,8467741,11300821,12119800,7787714,8784550,5922685,9539851
8085_p,LPC 22:6/0:0,1579816704,1696790400,1988895104,1683622656,1285228928,1612771456,1391430400,1204782080,852361472
8086_p,LPC 22:6/0:0,2385399808,2741116928,3174800896,2629454592,2084702848,2514043136,2271172864,1733539456,1252115712
8088_p,LPC 22:6/0:0,2389284608,2586870528,3179957504,2633340928,2114694912,2546855168,2258458368,1823436928,1378533632
8089_p,LPC 22:6/0:0,2337650688,2624584192,2998703616,2314402048,1905939840,2376312832,2126641408,1704505088,1307793024
8090_p,LPC 22:6/0:0,2226427392,2534600960,3116631040,2232962560,1967336576,2259447296,2145393664,1690335616,1212433408
8091_p,LPC 22:6/0:0,27827324,35995320,44609240,31395894,26410376,31723792,30122916,20913378,14942751
8092_p,LPC 22:6/0:0,14500692,19574404,22340790,17055610,14787700,17575788,16193466,10770642,8279719.5
8093_p,LPC 22:6/0:0,24979444,33064328,39882972,29851112,25228878,29498828,27268696,18538578,13456022
8122_p,LPC 22:5/0:0,97424856,110459720,132399424,106235592,76810792,96775488,81720176,71965432,49783752
8123_p,LPC 22:5/0:0,111307344,125189392,151438432,119298400,87503968,109837256,94541944,81434248,57156872
8124_p,LPC 22:5/0:0,48868708,47256600,24198676,92584424,34249484,52812568,11311368,14435441,47866016
8127_p,LPC 22:5/0:0,157841040,168926448,214337744,140508240,225452992,204287408,246613456,139738992,164638592
8128_p,LPC 22:5/0:0,180561168,184204640,225489120,157182480,248136736,224359088,270428096,153109824,187281520
8146_p,LPC 20:1,7552270,21140838,17480658,17305222,14570865,13785066,16001524,6628410,8702883
8147_p,LPC 20:1,7373929,21112290,16653729,15652301,14694427,14729123,15699049,6444489,8916909
8148_p,LPC 22:4/0:0,44846852,48210860,58153800,48327712,49680896,50451596,56703088,35879540,39130828
8149_p,LPC 22:4/0:0,45229448,49279716,55830076,44833920,52959132,49944788,57700428,37003368,37464076
8150_p,LPC 22:4/0:0,42748852,45976952,53429852,43159908,50110944,50584488,54295776,35913896,36054528
8151_p,LPC 22:4/0:0,44017856,49307212,54813100,45624464,51585388,48354236,56824408,37110916,35749108
8177_p,LPC 20:0,8281624,21971896,23205624,19227354,18613960,12590494,15113768,3584666.75,6659870
8178_p,LPC 20:0,8140965,19909044,22663966,19635404,17508016,12728295,14692612,3660553,6661672
8199_p,LPC 22:2/0:0,6194541.5,7404358,7570560.5,6944954,5042874,7304719,5975951,4053762.75,4519867.5
8216_p,TG O-31:0|TG O-11:0_9:0_11:0,12856863,8534671,7984497,9163778,23044956,16077696,17956686,6834146,14052839
8230_p,LPC 22:1/0:0,33349144,32531564,44368624,35621848,26434230,30764796,28159968,18968444,22288276
8231_p,LPC 22:1/0:0,27756458,36966292,39341792,34228480,26434230,31599806,28159968,23066482,19986210
8250_p,LPC 22:0/0:0,60969832,69267928,72309184,71893232,67379704,55483652,57591264,46927356,46380536
8275_p,Cer 36:1;O3|Cer 21:0;O2/15:1;O,22817830,23075820,22658274,21812624,22190746,20846334,21742886,21528356,25854692
8298_p,DG 32:1|DG 16:0_16:1,29926990,19308942,19656012,16148629,39237008,23478924,15647742,10830354,28536558
8311_p,DG 32:0|DG 16:0_16:0,42491756,37220028,41607564,34621200,71928128,36416984,23372704,20194820,41190544
8327_p,LPC 22:6,189533344,254071296,297062944,254148960,168444208,202119760,195708864,138551648,150654352
8328_p,LPC 22:6,149300960,223302320,201981456,182671680,177273392,193177920,215252864,117791680,113202400
8329_p,LPC 22:6,178110656,290433760,247367632,222265504,221652832,213505376,199059904,179650896,138248816
8330_p,LPC 22:6,158598272,268843168,313551712,257748624,181052352,224241472,200173056,141507312,126737448
8331_p,LPC 22:6,208783904,275234368,240634992,219578480,206707104,274395264,195752992,179122208,117199864
8333_p,LPC 22:6,174657472,304531328,311333568,238979840,194936704,207649536,252289792,149296512,134578256
8350_p,DG 32:0,6997284.5,5240330.5,4393245,4591440.5,11657648,5195723.5,3915690.25,2366934.5,7111774
8379_p,LPC 23:0/0:0,10477696,11882417,11776749,9564472,10845948,9905674,9992316,7158354.5,7680079
8383_p,Cer 38:1;O2|Cer 18:1;O2/20:0,12995318,18576558,24646308,27754542,16814634,15527010,15023924,8258057,9697056
8428_p,DG O-34:1|DG O-16:0_18:1,7855407,11974465,9137637,14882171,15964367,15043192,12124060,8899230,11670104
8440_p,TG 32:0|TG 8:0_12:0_12:0,8638054,8886132,11737923,9753374,9086035,9379412,8052091,7379906.5,10001670
8442_p,DG O-34:0|DG O-18:0_16:0,2469958.75,10339724,2185570.25,9755683,13099290,11858329,7300931,4106410.75,7809955.5
8470_p,LPC 24:2/0:0,5821562,5890000.5,5612596,5988440,4690214.5,5575929,5139113,4222795.5,4891382
8475_p,Cer 40:1;O2|Cer 18:1;O2/22:0,11265654,22764608,21711320,19424664,15655598,14676353,13894606,6783305,9854641
8487_p,DG 33:1(d7)|DG 15:0_18:1(d7),33891004,39830936,62525964,34596708,40515560,52162636,34333716,39009072,37181000
8492_p,LPC 24:1/0:0,24873426,24299898,16669959,16302722,16994348,19319190,24281204,12950858,14071800
8493_p,LPC 24:1/0:0,16340676,16155442,16719341,19990516,14021973,21933496,18318952,21068734,12756854
8512_p,LPC 24:0/0:0,55223404,71193376,74255504,66266168,62489044,73658984,64062496,50122196,54376276
8513_p,LPC 24:0,51755608,114152168,69907352,63401692,60307676,55496284,63840712,77882288,51650292
8519_p,Cer 39:1;O2|Cer 17:1;O2/22:0,10821525,20770848,20040412,17521946,11932574,10238475,12023113,4871096,5671143.5
8552_p,DG 34:2|DG 16:0_18:2,178223200,144648624,145816352,127213408,423006976,175366992,109137232,70414248,172966880
8553_p,DG 34:2|DG 16:0_18:2,178119488,171426096,137648672,119787640,271140128,169698368,147102224,59453124,163297808
8554_p,Cer 38:1;O3|Cer 21:0;O2/17:1;O,0,0,960387.6875,0,0,0,28065.26563,0,0
8561_p,Cer 39:0;O2|Cer 21:0;O2/18:0,30632636,61063732,85687736,44528300,78286896,34051548,80887648,37090584,54275336
8574_p,DG 34:1|DG 16:0_18:1,214254192,146618896,161525632,151602208,434134336,218489680,121949056,72613960,192365504
8589_p,DG 34:0|DG 16:0_18:0,43068688,37932248,36721628,31098324,55348520,25973264,20146508,14740188,33790836
8608_p,DG 34:2,16175430,14864948,17739192,14207412,30319450,15334059,11053747,6007271.5,15671883
8642_p,DG 34:1,23768836,18318938,24736478,17754392,39974652,27750192,16908632,9621636,23368494
8661_p,DG 34:0,5940237.5,4812070,5502464.5,4436217.5,10320200,3557619.25,3472582.5,2228855,5940674.5
8667_p,Cer 40:2;O2|Cer 18:2;O2/22:0,14352681,26036292,29157010,31807680,22083056,16720382,16164514,6642051,10275472
8686_p,Cer 40:1;O2|Cer 18:1;O2/22:0,99221000,149350688,171816608,172751664,142351216,118488992,134981488,50642528,73810904
8707_p,Cer 38:2;O4|Cer 20:1;O3/18:1(2OH),12337137,9211206,10705498,8368687.5,26353598,14004550,8072885.5,4339444,12026066
8710_p,Cer 39:1;O3|Cer 21:0;O2/18:1;O,19592028,10885981,10293264,11481502,16825256,18374020,10805688,12213649,13512709
8713_p,Cer 40:0;O2|Cer 18:0;O2/22:0,21943304,25458872,26740046,32003328,33036150,26448000,28475282,17019652,24040256
8750_p,Cer 38:1;O4|Cer 17:1;O3/21:0(2OH),88567240,82155056,70385960,64535340,66672196,75502744,76446856,63412260,70186592
8758_p,Cer 39:0;O3|Cer 21:0;O2/18:0;O,62610480,52094464,59612680,63625252,52749488,51992472,51464208,56611960,54426044
8764_p,Cer 39:0;O3|Cer 18:0;O2/21:0;O,45679840,59811372,48412316,56456752,59996968,60654276,51904084,49169088,53305212
8768_p,Cer 39:0;O3|Cer 21:0;O2/18:0;O,1205988.25,8202094.5,8902870,4744985.5,7680800.5,3397373.25,8748198,1979959.5,7828292.5
8774_p,VAE 22:2,24363876,27634592,30263000,24513922,23476018,20885516,26158422,19296864,25274868
8783_p,TG 34:0|TG 8:0_12:0_14:0,11493655,11283240,12063135,10297039,9755346,11116531,8662615,10826057,9636444
8787_p,DG O-36:0|DG O-18:0_18:0,3046668.75,12844007,2096540.125,13874840,14957774,14339027,10526097,5527162,7780527.5
8816_p,Cer 42:1;O2|Cer 18:1;O2/24:0,5547791.5,7964597,10075718,7441559,8590796,9902930,11958022,4602422,10162182
8826_p,DG 36:4|DG 18:2_18:2,105937080,91797216,90310592,82626552,131186744,113187144,73197264,53864368,116704232
8827_p,DG 36:4|DG 16:0_20:4,101809720,127217312,110467624,84805656,140746144,114941376,92185264,56679824,116412864
8828_p,Cer 41:2;O2|Cer 17:1;O2/24:1,6201440,11640663,11418640,10592138,8134637,6642303.5,8028173.5,3298917.5,5884200.5
8839_p,DG 36:3|DG 18:1_18:2,261012688,268052544,225024016,200212160,371729664,314005632,199046064,123207080,267295712
8842_p,Cer 41:1;O2|Cer 18:1;O2/23:0,23582814,40923208,39917056,37466496,30313030,28250902,37063104,13208703,24227824
8859_p,DG 36:2|DG 18:1_18:1,197611936,215136160,208241344,158824544,347827040,239537824,159314320,95426576,234691216
8863_p,DG 36:2|DG 18:1_18:1,9185478,9639372,41553228,7325743,9308062,34263660,7965299,7588728,7308898.5
8864_p,DG 36:2|DG 18:0_18:2,16976624,32646488,38459248,21973310,63475656,18620846,36462800,11740616,34998808
8866_p,Cer 41:0;O2|Cer 18:0;O2/23:0,7381128,8545255,8996190,11253797,11705872,6935364,8694977,3812820.5,5453010
8875_p,DG 36:1|DG 18:0_18:1,47524640,43092768,55835692,33537866,70768328,49697820,30195510,21605822,42636764
8878_p,DG 36:1|DG 18:0_18:1,25119782,33356498,44226184,28189714,86548864,22793530,41040732,15614662,47815304
8882_p,Cer 40:0;O3|Cer 20:0;O2/20:0;O,14914691,21828104,28597756,25434404,27205904,16220522,22846136,11132513,17129356
8883_p,MG 37:1,282390.1563,0,0,152287.1719,150176.4688,0,199137.3906,257682.6563,318878.7188
8889_p,DG 36:3,22452490,27100460,27333378,20057962,40161252,33063522,21708298,11997140,27699824
8895_p,Cer 40:2;O2|Cer 18:0;O2/22:2,5256856,3702660.25,3784862.75,3024636.75,3021500,3970694,3267943.25,2834179.5,2608211.75
8896_p,Cer 40:2;O2|Cer 21:0;O2/19:2,67303048,65488964,97954424,99465576,75486104,78148272,95542616,92878104,95855088
8898_p,DG 36:0|DG 18:0_18:0,52674620,62303176,54413716,47175896,54614880,45903484,40044696,43020072,49756412
8899_p,Cer 39:0;O4|Cer 18:0;O3/21:0(2OH),42815096,54978456,39150120,37347412,39772012,36634220,37073940,32664364,38736600
8900_p,DG 36:0|DG 18:0_18:0,31084496,38971496,45245916,36578060,34815964,32893590,48205800,32317372,45709984
8901_p,Cer 40:2;O2|Cer 21:0;O2/19:2,43766952,38990596,41191392,40558120,31536000,36165056,35225580,33952376,44103572
8905_p,Cer 39:0;O4|Cer 21:0;O3/18:0(2OH),91645152,113101968,82851320,90084448,94097024,93970736,88846672,88672312,91215520
8906_p,Cer 40:2;O2|Cer 21:0;O2/19:2,100301136,66280380,82037280,89242456,97353936,92651448,80759504,101381528,75845680
